	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000068335	12.1425813899178	-0.1859309199457	0.280923858310789	-0.661855212525246	0.508064017505505	0.764111102433368
ENSMUSG00000072658	2.2915980938308	0.410583684467487	0.620091960900098	0.662133538824631	0.507885643137446	0.764111102433368
ENSMUSG00000080136	2.05523432876375	-0.376464944800068	0.569772754900293	-0.660728231671849	0.508786615303675	0.764649272056313
ENSMUSG00000026650	4.28123778223286	-0.242904326131847	0.367888966934466	-0.660265319060565	0.509083581685216	0.764997389367582
ENSMUSG00000029097	10.2927355050721	0.17099111086907	0.259207015841331	0.659670072255065	0.50946557613459	0.765473172200682
ENSMUSG00000003410	1261.89666402859	0.0707741696537377	0.107423584397264	0.658832695360519	0.510003209418119	0.765986092749712
ENSMUSG00000059713	58.7349187282535	0.0864337914901374	0.131162564038875	0.658982173179534	0.509907216237148	0.765986092749712
ENSMUSG00000062300	26.7018549997304	0.139567976003486	0.211812164878132	0.658923325219718	0.509945006688086	0.765986092749712
ENSMUSG00000004892	2940.24998789707	-0.0704177295329412	0.107030021679229	-0.657925023541381	0.510586310263028	0.766468603444846
ENSMUSG00000020627	1312.39043955123	-0.0394109397436589	0.0598858766707591	-0.65810073985111	0.510473400494807	0.766468603444846
ENSMUSG00000021448	600.964037583498	-0.0919823650215786	0.139784856097408	-0.658028112555207	0.510520066925647	0.766468603444846
ENSMUSG00000042320	164.583545924978	-0.0695454990803769	0.105701407408392	-0.657942980945164	0.510574770801847	0.766468603444846
ENSMUSG00000015605	788.467199918869	0.112137369865617	0.170499165305198	0.657700403781379	0.510730662857598	0.766488763317049
ENSMUSG00000037984	639.118746874223	0.138812319940302	0.211053590489584	0.65771124584186	0.510723694683459	0.766488763317049
ENSMUSG00000074054	3.80122059227517	-0.267640802884166	0.40733136345668	-0.657059158452525	0.511142878518561	0.767009094524391
ENSMUSG00000027403	1.58355653726909	0.437334062364232	0.666107913745817	0.656551368538636	0.511469427471814	0.767400759388451
ENSMUSG00000013160	723.018903515558	0.0700059820302893	0.106647855316638	0.656421845731837	0.511552738280276	0.767427419926169
ENSMUSG00000009927	1.35392424916885	-0.423947401342801	0.646258353741011	-0.656002972942147	0.511822211374476	0.767465223513628
ENSMUSG00000018239	16.1230640905384	-0.155002886875404	0.236508480685841	-0.655379825813934	0.512223237142352	0.767465223513628
ENSMUSG00000022053	4.22269652653404	-0.267027702176984	0.407404989032724	-0.655435523288439	0.512187386415479	0.767465223513628
ENSMUSG00000023903	4.00033210027826	-0.327972319517441	0.500082763128561	-0.655836080943118	0.511929598502554	0.767465223513628
ENSMUSG00000033307	3.0072317732778	0.293013973913141	0.446829274267127	0.655762705775559	0.511976815681486	0.767465223513628
ENSMUSG00000034321	89.7062039236552	0.0760429551009776	0.115994144451438	0.655575809111758	0.512097094606782	0.767465223513628
ENSMUSG00000040025	107.045356802572	-0.0666456600033781	0.101579563847014	-0.656093189214233	0.511764166354515	0.767465223513628
ENSMUSG00000041598	41.6244037393302	0.128769967878002	0.196398590485674	0.655656273090184	0.512045309527562	0.767465223513628
ENSMUSG00000042569	203.075761617329	-0.0506227557632313	0.0771795834659044	-0.655908641766573	0.51188290759137	0.767465223513628
ENSMUSG00000045409	40.4671914838095	-0.088190293882062	0.134566875867866	-0.655364058304052	0.512233386434282	0.767465223513628
ENSMUSG00000019874	140.43304967668	0.0902519062092201	0.137800796689301	0.654944734555567	0.512503336848901	0.767575028289048
ENSMUSG00000038984	226.132261619762	0.0425104907267605	0.0649050192806369	0.654964611333884	0.512490538988931	0.767575028289048
ENSMUSG00000043020	0.609042279080244	-0.671391160054105	1.02497145257296	-0.655034009355801	0.512445857693673	0.767575028289048
ENSMUSG00000029859	7.21466018748528	-0.213066909946616	0.325371256456455	-0.654842447569215	0.512569197969623	0.767575487789527
ENSMUSG00000019789	54.4158337599066	-0.0949449525589662	0.145069760352623	-0.654477903101117	0.512803958790685	0.767828843156027
ENSMUSG00000037373	2169.00001140116	0.0422013675165852	0.0645421271519549	0.653857710906062	0.513203481377115	0.76832880238392
ENSMUSG00000042745	108.063851287281	-0.0963425215872664	0.147405571264173	-0.653588061570657	0.513377237755994	0.768490677177824
ENSMUSG00000017421	109.93315706969	-0.0739140111274803	0.113171969215078	-0.653112353174751	0.513683848941469	0.768502560086849
ENSMUSG00000021886	0.897018972543386	0.569949101927615	0.872531652939504	0.653213095487703	0.513618908940958	0.768502560086849
ENSMUSG00000028696	168.39357060174	0.0785746492761575	0.120257629983853	0.653385978808227	0.513507475728152	0.768502560086849
ENSMUSG00000038467	741.579091219241	-0.0506718718784083	0.0775906651200818	-0.653066600215205	0.51371334339395	0.768502560086849
ENSMUSG00000039853	1.50864841712458	-0.459141265511745	0.702849806350453	-0.653256586774684	0.513590875128	0.768502560086849
ENSMUSG00000070532	135.23750751278	0.0740333024043338	0.11351994714247	0.652161177554289	0.514297201536703	0.769277712416103
ENSMUSG00000007989	73.1599226865979	0.103818724238518	0.159252450817293	0.651912882380866	0.51445737393996	0.769419005168348
ENSMUSG00000027399	9.78623531599589	-0.173383129659204	0.266098678243085	-0.651574561752675	0.514675662477632	0.769647168831493
ENSMUSG00000046603	10.6371234965607	0.171184864912237	0.262797268013455	0.651395146556366	0.514791442848437	0.769722002849234
ENSMUSG00000037247	0.510645089608956	-0.787024111698878	1.20862018251735	-0.65117571515283	0.514933064908607	0.769835451610684
ENSMUSG00000046275	5.5922873432107	-0.257342884373603	0.395537321034078	-0.650615936065946	0.51529444062044	0.770080740934873
ENSMUSG00000054226	38.9688096309743	-0.137306664290302	0.210977689135807	-0.650811300724397	0.515168304405319	0.770080740934873
ENSMUSG00000075330	2.48543183019438	-0.315919776253994	0.485551511237481	-0.650641114160757	0.515278183609284	0.770080740934873
ENSMUSG00000031312	1.12369097793654	-0.46083414168623	0.708441426244052	-0.650490110564874	0.515375687715206	0.77010387027276
ENSMUSG00000028392	0.963158337497964	0.570791615298859	0.877711715456893	0.650317872311564	0.51548691488477	0.770171785936681
ENSMUSG00000031585	106.452392118662	-0.101229446394623	0.155793079051188	-0.649768571307089	0.515841722996847	0.770505260182432
ENSMUSG00000078646	0.636222437786731	-0.72723215777925	1.11907069092744	-0.649853636302948	0.515786768965982	0.770505260182432
ENSMUSG00000046196	0.677272131999126	0.570050633957431	0.877915989402729	0.649322532951305	0.51612992420576	0.770739099926698
ENSMUSG00000046546	225.879808586699	-0.123549587027882	0.190261805047214	-0.649366208825903	0.516101699985825	0.770739099926698
ENSMUSG00000020647	1929.02496908707	0.0316922485807559	0.048849816525689	0.648769040188506	0.516487671587655	0.770883617941398
ENSMUSG00000026723	3.44643804506472	0.279668383939988	0.431132041209843	0.648683830492354	0.516542757878774	0.770883617941398
ENSMUSG00000030553	3.78545598914332	0.310007120001129	0.477916683019321	0.648663524450758	0.516555885760373	0.770883617941398
ENSMUSG00000033808	47.7421823543123	-0.106854685448295	0.164718507357576	-0.648710865357298	0.516525280072731	0.770883617941398
ENSMUSG00000039238	2.81519787461125	0.340598181412429	0.524818225698583	0.648983142609159	0.516349272277746	0.770883617941398
ENSMUSG00000032097	731.372467246532	-0.0488763474178014	0.0753930130779579	-0.64828749273175	0.516799021989565	0.771095806484651
ENSMUSG00000040367	1.9181700558231	0.369892431324854	0.570610377829964	0.648239929900254	0.516829779596169	0.771095806484651
ENSMUSG00000001313	89.5664204420993	0.140405205849974	0.216913010123792	0.647288079999649	0.517445514720025	0.771195679856187
ENSMUSG00000018770	428.724866036663	-0.074584651411159	0.11520069751185	-0.647432290099519	0.5173522033183	0.771195679856187
ENSMUSG00000019960	976.2020661005	0.0688462718045512	0.106388845566878	0.647119267416745	0.517554756268522	0.771195679856187
ENSMUSG00000025317	1.92470964393301	0.38642925988219	0.596960344718373	0.647328190726798	0.517419560128152	0.771195679856187
ENSMUSG00000028195	72.9025981462965	-0.117606398584713	0.181589390875803	-0.647650162917002	0.517211244847637	0.771195679856187
ENSMUSG00000029348	1332.3962085048	0.07623384703171	0.117654268216069	0.647947993622371	0.517018587724557	0.771195679856187
ENSMUSG00000036766	2104.26564639527	0.0701607269157936	0.10828988378591	0.647897333184898	0.517051355711745	0.771195679856187
ENSMUSG00000048450	23.2188581818057	-0.190228441215939	0.293678085553841	-0.647744760584336	0.51715004862514	0.771195679856187
ENSMUSG00000063605	1.60215960139995	-0.42093097645767	0.650392825588427	-0.647194987239969	0.517505755182321	0.771195679856187
ENSMUSG00000068206	313.751078255048	0.0431949055385531	0.0667496232520954	0.64711834215779	0.517555355052516	0.771195679856187
ENSMUSG00000045259	33.719335235389	-0.188773992342778	0.29182357189285	-0.646877122085569	0.517711473546044	0.771330149351143
ENSMUSG00000019173	123.40967659956	0.0788605448583297	0.122072074060351	0.646016261011034	0.518268824491215	0.771865894933559
ENSMUSG00000025888	8.02336993989288	0.194995115060707	0.301832888654706	0.646036672576725	0.518255605754976	0.771865894933559
ENSMUSG00000041911	12.0583755303747	0.20119989630344	0.311355604781	0.646206116780711	0.518145878705803	0.771865894933559
ENSMUSG00000021895	1219.99670822044	0.034222601575071	0.0530075297835078	0.645617739872848	0.518526945728286	0.772053917539738
ENSMUSG00000031374	15.9902076195545	0.132717972749092	0.205554126242341	0.645659492101962	0.518499899788927	0.772053917539738
ENSMUSG00000022515	467.68519209698	0.0459603765646423	0.0712808307568615	0.644778912880701	0.519070469078357	0.772465433080364
ENSMUSG00000024350	351.954229385748	0.0502911073740772	0.0779884938393285	0.644852912247372	0.519022508883103	0.772465433080364
ENSMUSG00000026872	12.8626075598588	0.183923005159905	0.285135175290652	0.645037936734473	0.518902601513435	0.772465433080364
ENSMUSG00000054321	42.745600239611	0.112005303967869	0.173655981078256	0.644983854125905	0.518937648925863	0.772465433080364
ENSMUSG00000070298	0.850194814384998	0.593234753209174	0.920197271183351	0.644682147824986	0.519133187540301	0.772465433080364
ENSMUSG00000051721	120.789870462412	-0.0712409230051267	0.110546124647881	-0.644445232540244	0.519286761166192	0.772595767026041
ENSMUSG00000024670	7.0909537383138	-0.263672354856385	0.40940584313234	-0.644036618625282	0.519551688663956	0.772718950171891
ENSMUSG00000025224	86.2468977202144	-0.0759533803898161	0.117925434173802	-0.64407971801803	0.519523741601535	0.772718950171891
ENSMUSG00000040209	1203.68802512815	0.0566161795382198	0.0879116599078499	0.644012177651583	0.519567537339081	0.772718950171891
ENSMUSG00000078249	40.4281693274137	-0.112013270444845	0.173986840352	-0.643803118777408	0.519703111123082	0.772822419118639
ENSMUSG00000031196	1.25907739431239	-0.428091039605272	0.66524549390637	-0.643508364245342	0.519894289175173	0.773008537390744
ENSMUSG00000023809	168.972605488675	-0.0613668634351441	0.0953838248925528	-0.64336760980462	0.519985595425296	0.773046132152716
ENSMUSG00000072258	113.774506720488	-0.0760246464343114	0.118213131705724	-0.643115069682485	0.520149436855463	0.773136088901543
ENSMUSG00000073619	49.4885969927389	0.17801821036029	0.276825213180001	0.643070796606002	0.520178162812055	0.773136088901543
ENSMUSG00000039728	1.02490936249211	-0.535575401374378	0.833359373696799	-0.642670399204312	0.520437992117721	0.77342409566016
ENSMUSG00000026309	293.420369493184	-0.0466839794728297	0.0726622125893961	-0.642479465036858	0.520561918298296	0.773510089004409
ENSMUSG00000033350	1396.40584561357	-0.0908137595710394	0.14142613260141	-0.642128564930679	0.520789710315111	0.773750376612059
ENSMUSG00000045639	4.30299032251816	-0.268557528711842	0.418303042344711	-0.6420166757729	0.520862355618491	0.773760127117092
ENSMUSG00000042417	32.3578305195347	-0.142470199309048	0.222053220096808	-0.641603842749659	0.52113043728178	0.773961985049767
ENSMUSG00000059325	49.7698697615945	0.081966624063482	0.12775212183881	0.641606752856147	0.521128547295363	0.773961985049767
ENSMUSG00000020297	1151.9072823712	-0.0466752737067367	0.0728019890867262	-0.641126352346421	0.521440594123131	0.774008599430291
ENSMUSG00000030114	1.22178176437514	0.457974119921625	0.714034192426982	0.641389620803711	0.521269574722389	0.774008599430291
ENSMUSG00000031600	1311.0989479323	-0.0780450706213605	0.121746310758269	-0.641046698953541	0.521492342719751	0.774008599430291
ENSMUSG00000047671	0.890285596972764	0.574069240728436	0.895478717590246	0.641075247743765	0.521473795059987	0.774008599430291
ENSMUSG00000075502	9.04823638588156	-0.196208711863816	0.306010388666983	-0.641183172631897	0.521403681177	0.774008599430291
ENSMUSG00000055695	2.95633945736477	-0.291003618024862	0.454311788494405	-0.640537237629804	0.521823388080398	0.774401780866081
ENSMUSG00000020335	3.83311563744086	-0.247772664250103	0.386887566877211	-0.640425502039306	0.521896007744139	0.774411399654813
ENSMUSG00000030657	64.8373629694474	0.139444178436444	0.217871305432981	0.640030031303677	0.522153075486218	0.77449839889386
ENSMUSG00000052621	146.400723237429	-0.115580753242971	0.180533620063649	-0.640217335708563	0.522031313938119	0.77449839889386
ENSMUSG00000078652	80.6109968537471	-0.0928611151983918	0.145073838928325	-0.640095525729284	0.522110497664498	0.77449839889386
ENSMUSG00000021179	324.490315794852	0.0447801213980292	0.0699965140130449	0.639747879297015	0.522336522461789	0.774648581248265
ENSMUSG00000025575	331.072660146269	0.088771245947373	0.13877645480469	0.639670800585786	0.522386642543027	0.774648581248265
ENSMUSG00000007670	395.263271457478	-0.0732525600480202	0.114636210578164	-0.639000187450136	0.522822809945841	0.774902820462766
ENSMUSG00000019787	0.945966665170277	0.488720510228037	0.764607982832838	0.639177880954564	0.522707219716585	0.774902820462766
ENSMUSG00000020102	205.346621603248	0.080051296885688	0.12526665875567	0.639047115017461	0.522792282128067	0.774902820462766
ENSMUSG00000020448	82.9725923794925	-0.0664728979384035	0.103998104467532	-0.639174129939611	0.522709659628947	0.774902820462766
ENSMUSG00000009092	22.3663737952677	-0.144168773250879	0.225672007330186	-0.638842074196388	0.52292567419125	0.774957185053201
ENSMUSG00000036815	131.696945058369	0.0745666232818099	0.116802517129806	0.638399112571707	0.523213908479894	0.775286212906995
ENSMUSG00000074140	16.604945060153	-0.130565181351451	0.204561083921712	-0.63826989400105	0.523298006119044	0.775312710824736
ENSMUSG00000051054	19.2692850358215	0.141719683666043	0.222088065622438	0.638123814842777	0.523393085267757	0.77535547006581
ENSMUSG00000001249	14.3704943772343	0.173020414293987	0.271480224462104	0.637322348752292	0.523914896516755	0.776030300229561
ENSMUSG00000042857	8.45479998359096	-0.212272199363392	0.333186904976265	-0.637096465056194	0.524062010985065	0.776134488671806
ENSMUSG00000045655	4.13248076164608	-0.584134820450267	0.916993586084966	-0.637010802817266	0.524117806979927	0.776134488671806
ENSMUSG00000072668	2.38273929318039	-0.359906863023996	0.565126819547737	-0.636860348110933	0.524215812839402	0.776181455808872
ENSMUSG00000037720	13.3427704732195	0.150275532690606	0.236050414414507	0.636624735708875	0.524369309099776	0.776310562681664
ENSMUSG00000058656	17.4549099869996	-0.142171875890705	0.223375842120337	-0.636469344854733	0.524470555399771	0.776362292436905
ENSMUSG00000028607	3.37194183702154	0.293967547041845	0.462220406088042	0.635989980472327	0.524782952636578	0.776401425481588
ENSMUSG00000029778	2885.63710532478	0.0360165257943487	0.0566368770163819	0.63592005229969	0.524828532128001	0.776401425481588
ENSMUSG00000030376	6015.65700128608	0.0830073396705438	0.130529452948512	0.635928043790137	0.524823323136686	0.776401425481588
ENSMUSG00000030431	23.8541790902886	0.159918065811796	0.251368671449356	0.636189326576505	0.524653029092662	0.776401425481588
ENSMUSG00000089661	4.58703369097939	0.274550376171696	0.431467408478654	0.63631776300267	0.524569329559145	0.776401425481588
ENSMUSG00000052253	459.841296749865	-0.066304715305888	0.104331921048815	-0.635517055943645	0.525091246426215	0.776691940930338
ENSMUSG00000020832	25.998662249283	0.102102754333691	0.160819500143043	0.634890384828176	0.525499908512921	0.777198235288341
ENSMUSG00000031766	4.7538060251655	0.230626855114293	0.363326821556269	0.63476418868948	0.525582222673871	0.777221804153619
ENSMUSG00000021832	563.122115995581	-0.0949082288202784	0.149574753541787	-0.634520375751536	0.525741273611948	0.77735882974142
ENSMUSG00000010054	53.1818741666576	0.0950944428806334	0.149992223253342	0.633995822036825	0.526083548714234	0.777423138529467
ENSMUSG00000021877	440.188547204442	-0.0711795039997645	0.112250587593324	-0.634112529171278	0.526007386613701	0.777423138529467
ENSMUSG00000026659	148.393722630858	-0.0534195159243193	0.0842652271247284	-0.633944958639326	0.526116743505636	0.777423138529467
ENSMUSG00000045211	441.829376058536	-0.0726895741002166	0.11465851123611	-0.633965793874044	0.526103145753864	0.777423138529467
ENSMUSG00000074736	94.8046714804651	0.0734767396513418	0.11587404898738	0.634108674836625	0.526009901830289	0.777423138529467
ENSMUSG00000003038	4.038260553785	-0.257320683686906	0.406080952263302	-0.633668440375554	0.526297225325457	0.777543615421962
ENSMUSG00000006546	0.7001422301397	0.650489883092173	1.02663017010183	0.633616566156099	0.526331086842127	0.777543615421962
ENSMUSG00000025610	7.15231937445332	-0.232486797075418	0.367025662050829	-0.633434718914072	0.526449798591654	0.777620876966024
ENSMUSG00000053841	27.9556839547178	-0.119571219119004	0.188824731144844	-0.633239186382229	0.526577459496467	0.777711336181146
ENSMUSG00000034449	20.5725702083456	0.148051328750363	0.234130336212595	0.632345774346513	0.527160958851538	0.778278611422602
ENSMUSG00000034520	1.21252754763604	0.464498784954492	0.73443195330515	0.632459934326274	0.527086381060335	0.778278611422602
ENSMUSG00000045665	452.064205688752	0.0689032519378716	0.108948166940466	0.632440672228322	0.527098964118042	0.778278611422602
ENSMUSG00000050930	67.3459942055201	0.0815410245019245	0.128981271313677	0.632192749159838	0.527260934732221	0.778328074228388
ENSMUSG00000071586	0.637529608325209	0.6766451842252	1.07091051030313	0.631841015393222	0.527490769469964	0.778569194469155
ENSMUSG00000043556	15.7368747364802	0.13253212327176	0.209831889836787	0.631610969023094	0.527641117180126	0.778692946945058
ENSMUSG00000020057	1.17280660694452	-0.457325848979169	0.72460281871417	-0.631140035848477	0.527948965543003	0.77874243193273
ENSMUSG00000027782	51.8347859008011	-0.107417728674775	0.170178835649555	-0.631204980717916	0.527906505731062	0.77874243193273
ENSMUSG00000037531	31.9789304046526	0.132409372543771	0.209764146103363	0.63122976449238	0.527890302994603	0.77874243193273
ENSMUSG00000037816	91.315820243502	0.0756260799465285	0.119841473577754	0.631050985011979	0.528007188241007	0.77874243193273
ENSMUSG00000038415	34.9263523413307	0.1545033969764	0.244824853302984	0.631077257443276	0.527990010613092	0.77874243193273
ENSMUSG00000022982	98.4220105629382	0.103703040797792	0.16438298047762	0.630862395221691	0.528130501718238	0.778826202093054
ENSMUSG00000020485	2.98032083094584	-0.324747985866221	0.514954938795659	-0.630633792202711	0.528279998374261	0.778896968701368
ENSMUSG00000026922	1.03636347545387	0.532572137147615	0.844567583688882	0.630585577084855	0.528311531764136	0.778896968701368
ENSMUSG00000043153	72.8904130590431	0.0715873642575873	0.113579674004006	0.630283234085197	0.528509290347044	0.779090429393622
ENSMUSG00000007034	3.58258712522088	0.31604603389451	0.501763428090303	0.629870604753662	0.52877924658616	0.779237925355441
ENSMUSG00000026341	148.661380385213	-0.0596787999603442	0.0947574497259548	-0.629805890016452	0.52882159154979	0.779237925355441
ENSMUSG00000046807	253.391323428229	0.0568605084218845	0.0902591422105296	0.629969519201249	0.528714526971705	0.779237925355441
ENSMUSG00000074405	34.0559786908245	0.160406281711763	0.254724968463133	0.629723433393925	0.528875548108266	0.779237925355441
ENSMUSG00000003435	2328.2075217273	0.0487712152452655	0.0774717843464738	0.629535199901271	0.528998731629099	0.779321357403765
ENSMUSG00000000154	0.726486489504875	0.580912388024724	0.924847628422955	0.62811685965535	0.529927389259151	0.779726461627596
ENSMUSG00000003848	329.270454195536	0.0576470144920602	0.091727248014765	0.628461179635314	0.529701869788942	0.779726461627596
ENSMUSG00000018217	19.2607036662101	-0.134610796696183	0.214206359201582	-0.62841643543134	0.529731173169774	0.779726461627596
ENSMUSG00000025236	52.4453535263204	0.0805620968675267	0.128210044931442	0.628360257658486	0.529767965664182	0.779726461627596
ENSMUSG00000027499	2178.99565346522	-0.0864102075424453	0.137558598807029	-0.628170163783537	0.529892473429721	0.779726461627596
ENSMUSG00000028165	49.0527362010686	-0.101024676965362	0.160727695776512	-0.628545543923151	0.529646621101055	0.779726461627596
ENSMUSG00000028932	113.308726300721	0.088175598617429	0.140320099256652	0.628388941317322	0.529749179720555	0.779726461627596
ENSMUSG00000029474	672.777205160067	-0.0478924669499122	0.0762378638752631	-0.628197912631336	0.529874297550947	0.779726461627596
ENSMUSG00000040724	1345.60999041287	0.0897581528496211	0.142904656856064	0.628098165758356	0.529939634608626	0.779726461627596
ENSMUSG00000074822	2.18448858198363	0.391848787575111	0.62338176045254	0.628585583400213	0.52962040097706	0.779726461627596
ENSMUSG00000078812	123.285527634804	0.0870723458665769	0.138667907154871	0.627919953889042	0.530056378675532	0.779800243486845
ENSMUSG00000031910	103.621011867333	0.0695132044177359	0.110738843350382	0.627721965614119	0.530186093304918	0.779893086244634
ENSMUSG00000074232	3.38504200419656	0.317881600825789	0.506503536402995	0.627599963236722	0.530266032799856	0.779912696652872
ENSMUSG00000026602	3.01834118765501	0.358105364140533	0.570781866837292	0.627394430248455	0.530400717814616	0.78001281146588
ENSMUSG00000021134	1.07544666336456	-0.494881358290669	0.789470934447231	-0.626851903847699	0.530756316801928	0.780342527237835
ENSMUSG00000031586	10.5547002002667	-0.181164787412785	0.289008649660261	-0.626849015161832	0.53075821051517	0.780342527237835
ENSMUSG00000009470	297.710961253154	-0.105283310163884	0.168058991864425	-0.626466391330116	0.531009074537606	0.780381023287407
ENSMUSG00000022789	2164.95649578815	-0.0798263535623328	0.127486610029964	-0.626154805932725	0.531213407250632	0.780381023287407
ENSMUSG00000023068	185.560699163691	-0.0835070119282485	0.133285832524707	-0.626525793075339	0.530970124350452	0.780381023287407
ENSMUSG00000029815	31.8481455433946	0.106794026108029	0.170624562725383	0.625900658159706	0.531380102812587	0.780381023287407
ENSMUSG00000032327	2.17554460635959	-0.362185190964872	0.57845958505017	-0.626120130645703	0.531236149214044	0.780381023287407
ENSMUSG00000039000	1556.8843610897	0.0553425425899356	0.0883959386987072	0.626075625245269	0.531265339030905	0.780381023287407
ENSMUSG00000048065	3.6557620482064	-0.264048973219281	0.421874655981177	-0.625894372832536	0.531384225695661	0.780381023287407
ENSMUSG00000049230	122.526232156616	-0.0938344730803569	0.149731750286874	-0.626683872328865	0.530866477614182	0.780381023287407
ENSMUSG00000059605	28.847620801036	0.111685147899742	0.178396500683013	0.626050104526386	0.531282077706059	0.780381023287407
ENSMUSG00000050370	2.41337387077238	-0.352659444126485	0.563651482645988	-0.62566932756208	0.531531855640226	0.780499937006698
ENSMUSG00000041945	12.0776913093215	0.174898987608355	0.279675168391647	0.625364735146714	0.531731701707503	0.780695485303216
ENSMUSG00000030401	515.544009562172	0.0560473560597797	0.0897046958888128	0.62479846238205	0.532103339987323	0.780849480876245
ENSMUSG00000032252	769.794632795892	0.056892293447853	0.091017072754184	0.625072766309524	0.531923301058199	0.780849480876245
ENSMUSG00000034968	0.852113566324907	0.583126930738209	0.9332761875259	0.624817110446233	0.532091099383523	0.780849480876245
ENSMUSG00000042761	15.8958073492541	0.140760174502081	0.225272436358975	0.624844196552202	0.532073320296573	0.780849480876245
ENSMUSG00000050891	55.237574871181	0.10791844783734	0.172767447807618	0.624645725840152	0.532203601739507	0.780898743454622
ENSMUSG00000024965	53.4652200024072	-0.0884886053298045	0.141733241407731	-0.624332051189352	0.532409539041603	0.781103031279054
ENSMUSG00000003153	2521.21379635285	0.0372744894419795	0.0597898330492997	0.623425213635316	0.533005133313867	0.781144487292842
ENSMUSG00000020532	9.45021860162411	-0.181810180552313	0.291597408084802	-0.623497244870707	0.532957812201563	0.781144487292842
ENSMUSG00000021690	641.816578504366	-0.038039310525357	0.0609749174532042	-0.62385177568384	0.532724933212374	0.781144487292842
ENSMUSG00000032845	1.71353832216595	-0.389937833067948	0.625058232065135	-0.623842408697873	0.53273108539813	0.781144487292842
ENSMUSG00000035200	6.82110542640042	0.195151980440651	0.312727879512113	0.624031284786979	0.532607039550163	0.781144487292842
ENSMUSG00000035242	8.68215944515994	-0.172149521079694	0.275878599143718	-0.62400462237382	0.532624549412265	0.781144487292842
ENSMUSG00000039887	78.9941064129724	0.0984269828246173	0.157817407808852	0.623676337047888	0.532840166328881	0.781144487292842
ENSMUSG00000058192	126.090292246867	-0.0810296306504737	0.129979499487862	-0.623403159496246	0.53301962226431	0.781144487292842
ENSMUSG00000060890	2.10010193148113	0.33036039054441	0.52995462555518	0.62337486006151	0.533038214490547	0.781144487292842
ENSMUSG00000047886	0.584494459712541	0.686084909446709	1.10146712201522	0.622882785817029	0.533361550960839	0.781520510599483
ENSMUSG00000020940	4.47631344824297	-0.252745313946302	0.406027216500859	-0.622483675169512	0.533623874895277	0.781637879420388
ENSMUSG00000039193	1.80631002872181	0.347049834057868	0.557445053345504	0.622572273222356	0.533565636317225	0.781637879420388
ENSMUSG00000046811	0.966416072014629	-0.463983823661838	0.74540795381645	-0.622456228547421	0.533641917165136	0.781637879420388
ENSMUSG00000002524	1664.91505107922	0.0514136521379602	0.0826436858479363	0.622112283720754	0.533868038345876	0.781837363229096
ENSMUSG00000008668	3.38017926804434	0.291133506407921	0.468178576559906	0.621842862924483	0.53404519865969	0.781837363229096
ENSMUSG00000066278	494.28008071771	0.0503798165215574	0.0810135997961823	0.621868632529665	0.534028252316567	0.781837363229096
ENSMUSG00000075359	1.31947295661396	-0.441225276057535	0.709501663836592	-0.621880537491107	0.534020423589788	0.781837363229096
ENSMUSG00000020265	167.478961755005	0.115102310385851	0.185288792018747	0.62120492627641	0.534464798561239	0.782060525662777
ENSMUSG00000031684	24.8829780602797	-0.106895297204238	0.172018983756564	-0.621415699999211	0.53432614471007	0.782060525662777
ENSMUSG00000038128	87.428203008657	0.122374326151197	0.196988441817942	0.621225920779128	0.534450986876222	0.782060525662777
ENSMUSG00000050043	11.7060096808918	-0.153423758685442	0.246907838095975	-0.621380673325586	0.534349185143989	0.782060525662777
ENSMUSG00000060591	2.79153350614824	-0.33533041980426	0.540002865055731	-0.620978964194295	0.534613463977241	0.782180313596091
ENSMUSG00000047182	1.41501155213178	-0.456020608019052	0.734540805351552	-0.620824064091035	0.534715388209438	0.782231694220928
ENSMUSG00000027932	3.52981742432663	-0.255946798027571	0.412587928278956	-0.620344853750839	0.535030770565264	0.782595289512639
ENSMUSG00000031966	0.565522986099137	-0.750852089028657	1.21079541857488	-0.620131260417568	0.535171372806221	0.782703173143648
ENSMUSG00000027206	40.9434684972688	0.135005252194667	0.217810016290769	0.619830320449724	0.535369504386582	0.782895157594916
ENSMUSG00000024789	1095.99715556424	-0.089514046160757	0.144442333675014	-0.619721683271592	0.535441037551688	0.78290198659999
ENSMUSG00000025991	3.47509740090012	-0.281101668093456	0.453787998589529	-0.619455933094707	0.535616043538337	0.782962328812782
ENSMUSG00000031819	256.074299378486	-0.0669255049251816	0.108022997711581	-0.619548673365565	0.535554967483091	0.782962328812782
ENSMUSG00000047417	160.878415485753	0.102264139973017	0.16515163628906	0.619213604363126	0.535775650781515	0.783077632341486
ENSMUSG00000056234	5.30846405802885	0.239408370958198	0.386683202856622	0.619133102212789	0.535828677967375	0.783077632341486
ENSMUSG00000021810	538.476509296385	-0.0481755578682652	0.0778881525247455	-0.618522282358148	0.536231114282147	0.783567966695327
ENSMUSG00000028156	35.7763193743164	-0.145980550218433	0.236083102616378	-0.618343916191423	0.536348658836906	0.783641932408452
ENSMUSG00000046750	3.41503730666059	0.280334243754202	0.453489414578305	0.618171526704503	0.536462277038319	0.783710143710752
ENSMUSG00000036167	138.806873107272	-0.0634734809053566	0.102737334686067	-0.61782292775369	0.536692068102891	0.783948032112868
